Solubility Prediction,Solvent_smiles,Molecule_smiles,Solvent_InChIKey,Molecule_InChIKey
-1.982171873745592,O=C1CCCCC1,C1=C(NC=N1)C[C@H](C(=O)O)N,JHIVVAPYMSGYDF-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.6861824960761034,CC(=O)OC(C)C,C1=C(NC=N1)C[C@H](C(=O)O)N,JMMWKPVZQRWMSS-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.5302289566230876,CCCCCCCCO,C1=C(NC=N1)C[C@H](C(=O)O)N,KBPLFHHGFOOTCA-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.5988621690203573,CC(C)O,C1=C(NC=N1)C[C@H](C(=O)O)N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.294290798047793,COC(C)=O,C1=C(NC=N1)C[C@H](C(=O)O)N,KXKVLQRXCPHEJC-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.486035750408763,CCO,C1=C(NC=N1)C[C@H](C(=O)O)N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.6153179762907723,CCCCO,C1=C(NC=N1)C[C@H](C(=O)O)N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-1.9436076766144161,OCCO,C1=C(NC=N1)C[C@H](C(=O)O)N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.9447037370161655,Clc1ccccc1,C1=C(NC=N1)C[C@H](C(=O)O)N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.379401996292501,CO,C1=C(NC=N1)C[C@H](C(=O)O)N,OKKJLVBELUTLKV-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.5843418510538387,CC(C)CCO,C1=C(NC=N1)C[C@H](C(=O)O)N,PHTQWCKDNZKARW-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-1.9397595090724797,CC(=O)O,C1=C(NC=N1)C[C@H](C(=O)O)N,QTBSBXVTEAMEQO-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.2709376036606526,CCOCC,C1=C(NC=N1)C[C@H](C(=O)O)N,RTZKZFJDLAIYFH-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.3469011709870338,C1COCCO1,C1=C(NC=N1)C[C@H](C(=O)O)N,RYHBNJHYFVUHQT-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-1.8045248754107903,CN1CCCC1=O,C1=C(NC=N1)C[C@H](C(=O)O)N,SECXISVLQFMRJM-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-3.0346037545023603,c1ccccc1,C1=C(NC=N1)C[C@H](C(=O)O)N,UHOVQNZJYSORNB-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-3.372183743240977,CCCCCC,C1=C(NC=N1)C[C@H](C(=O)O)N,VLKZOEOYAKHREP-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-3.103921484425935,ClC(Cl)(Cl)Cl,C1=C(NC=N1)C[C@H](C(=O)O)N,VZGDMQKNWNREIO-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.4897471840567458,CCOC=O,C1=C(NC=N1)C[C@H](C(=O)O)N,WBJINCZRORDGAQ-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.7015570133852767,CC#N,C1=C(NC=N1)C[C@H](C(=O)O)N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.1522263370335373,ClCCCl,C1=C(NC=N1)C[C@H](C(=O)O)N,WSLDOOZREJYCGB-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-1.8758251221616635,C1CCOC1,C1=C(NC=N1)C[C@H](C(=O)O)N,WYURNTSHIVDZCO-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-3.5808690702985237,C1CCCCC1,C1=C(NC=N1)C[C@H](C(=O)O)N,XDTMQSROBMDMFD-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.5092182027194334,CCOC(C)=O,C1=C(NC=N1)C[C@H](C(=O)O)N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-1.6074722191949573,COCCO,C1=C(NC=N1)C[C@H](C(=O)O)N,XNWFRZJHXBZDAG-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.679965481629953,CCCOC(C)=O,C1=C(NC=N1)C[C@H](C(=O)O)N,YKYONYBAUNKHLG-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.694937111653379,ClCCl,C1=C(NC=N1)C[C@H](C(=O)O)N,YMWUJEATGCHHMB-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-3.198221833229738,CCc1ccccc1,C1=C(NC=N1)C[C@H](C(=O)O)N,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.9420087860753337,Cc1ccccc1,C1=C(NC=N1)C[C@H](C(=O)O)N,YXFVVABEGXRONW-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-1.5707798278327225,CN(C)C=O,C1=C(NC=N1)C[C@H](C(=O)O)N,ZMXDDKWLCZADIW-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.226527286632808,CCOCCO,C1=C(NC=N1)C[C@H](C(=O)O)N,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.683966127998861,CCCCCCO,C1=C(NC=N1)C[C@H](C(=O)O)N,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.5593589597819864,CCC(C)=O,C1=C(NC=N1)C[C@H](C(=O)O)N,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
-2.664452035658358,CC(C)CO,C1=C(NC=N1)C[C@H](C(=O)O)N,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,HNDVDQJCIGZPNO-RXMQYKEDSA-N
