Solubility Prediction,Solvent_smiles,Molecule_smiles,Solvent_InChIKey,Molecule_InChIKey
-2.492921630799887,CCOCC,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,RTZKZFJDLAIYFH-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.2573902575128666,C1COCCO1,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,RYHBNJHYFVUHQT-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-1.6894311587147801,CN1CCCC1=O,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,SECXISVLQFMRJM-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.8468734248751173,c1ccccc1,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,UHOVQNZJYSORNB-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-3.817364774599576,CCCCCC,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,VLKZOEOYAKHREP-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-3.358894855802972,ClC(Cl)(Cl)Cl,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,VZGDMQKNWNREIO-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.276488497081547,CCOC=O,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,WBJINCZRORDGAQ-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.0929587387241115,CC#N,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,WEVYAHXRMPXWCK-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.1174536569294538,ClCCCl,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,WSLDOOZREJYCGB-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-1.9842483598859697,C1CCOC1,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,WYURNTSHIVDZCO-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-4.169169152960948,C1CCCCC1,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,XDTMQSROBMDMFD-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.089411060407546,CCOC(C)=O,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,XEKOWRVHYACXOJ-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-1.9771815252877512,COCCO,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,XNWFRZJHXBZDAG-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.1588768478648483,CCCOC(C)=O,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,YKYONYBAUNKHLG-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.630504274389639,ClCCl,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,YMWUJEATGCHHMB-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-3.1428063711166465,CCc1ccccc1,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.6803135997547605,Cc1ccccc1,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,YXFVVABEGXRONW-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-1.7587787751353674,CN(C)C=O,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,ZMXDDKWLCZADIW-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.053346848282218,CCOCCO,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.189427026668423,CCCCCCO,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.0771572685834485,CCC(C)=O,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
-2.362676944832202,CC(C)CO,C1=CC(=C(C=C1[N+](=O)[O-])C=O)O,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,IHFRMUGEILMHNU-UHFFFAOYSA-N
