Solubility Prediction,Solvent_smiles,Molecule_smiles,Solvent_InChIKey,Molecule_InChIKey
-2.8954575149720534,CC(C)CCO,C1=C(OC=C(C1=O)O)CO,PHTQWCKDNZKARW-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.6805108012378605,CC(=O)O,C1=C(OC=C(C1=O)O)CO,QTBSBXVTEAMEQO-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.1767542077678095,CCOCC,C1=C(OC=C(C1=O)O)CO,RTZKZFJDLAIYFH-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.028260141823704,C1COCCO1,C1=C(OC=C(C1=O)O)CO,RYHBNJHYFVUHQT-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.21261605752868,CN1CCCC1=O,C1=C(OC=C(C1=O)O)CO,SECXISVLQFMRJM-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.451157891396948,c1ccccc1,C1=C(OC=C(C1=O)O)CO,UHOVQNZJYSORNB-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.5065254930504692,CCCCCC,C1=C(OC=C(C1=O)O)CO,VLKZOEOYAKHREP-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.343534487378428,ClC(Cl)(Cl)Cl,C1=C(OC=C(C1=O)O)CO,VZGDMQKNWNREIO-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.1367038842443806,CCOC=O,C1=C(OC=C(C1=O)O)CO,WBJINCZRORDGAQ-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.9710447225679815,CC#N,C1=C(OC=C(C1=O)O)CO,WEVYAHXRMPXWCK-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.9507429114514583,ClCCCl,C1=C(OC=C(C1=O)O)CO,WSLDOOZREJYCGB-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.739006808550889,C1CCOC1,C1=C(OC=C(C1=O)O)CO,WYURNTSHIVDZCO-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.569040982345172,C1CCCCC1,C1=C(OC=C(C1=O)O)CO,XDTMQSROBMDMFD-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.985983662029517,CCOC(C)=O,C1=C(OC=C(C1=O)O)CO,XEKOWRVHYACXOJ-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.7947811574332984,COCCO,C1=C(OC=C(C1=O)O)CO,XNWFRZJHXBZDAG-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.2447163925858202,CCCOC(C)=O,C1=C(OC=C(C1=O)O)CO,YKYONYBAUNKHLG-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.5577829726714367,ClCCl,C1=C(OC=C(C1=O)O)CO,YMWUJEATGCHHMB-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.0595464751899963,CCc1ccccc1,C1=C(OC=C(C1=O)O)CO,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.180008730869323,Cc1ccccc1,C1=C(OC=C(C1=O)O)CO,YXFVVABEGXRONW-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.6573199309279087,CN(C)C=O,C1=C(OC=C(C1=O)O)CO,ZMXDDKWLCZADIW-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-3.008392233670426,CCOCCO,C1=C(OC=C(C1=O)O)CO,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.7085680152533316,CCCCCCO,C1=C(OC=C(C1=O)O)CO,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.999202290190579,CCC(C)=O,C1=C(OC=C(C1=O)O)CO,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
-2.9178313349808187,CC(C)CO,C1=C(OC=C(C1=O)O)CO,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,BEJNERDRQOWKJM-UHFFFAOYSA-N
