Solubility Prediction,Solvent_smiles,Molecule_smiles,Solvent_InChIKey,Molecule_InChIKey
-2.319310935731178,Clc1ccccc1,C1=CC(=CC=C1OCC(CO)O)Cl,MVPPADPHJFYWMZ-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.8825914064571792,CO,C1=CC(=CC=C1OCC(CO)O)Cl,OKKJLVBELUTLKV-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.9628962406545865,CC(C)CCO,C1=CC(=CC=C1OCC(CO)O)Cl,PHTQWCKDNZKARW-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.333449429538521,CC(=O)O,C1=CC(=CC=C1OCC(CO)O)Cl,QTBSBXVTEAMEQO-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-2.1862417562547773,CCOCC,C1=CC(=CC=C1OCC(CO)O)Cl,RTZKZFJDLAIYFH-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.6209841944564436,C1COCCO1,C1=CC(=CC=C1OCC(CO)O)Cl,RYHBNJHYFVUHQT-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.5657555116930924,CN1CCCC1=O,C1=CC(=CC=C1OCC(CO)O)Cl,SECXISVLQFMRJM-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-2.836376638584571,c1ccccc1,C1=CC(=CC=C1OCC(CO)O)Cl,UHOVQNZJYSORNB-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-3.300295612274706,CCCCCC,C1=CC(=CC=C1OCC(CO)O)Cl,VLKZOEOYAKHREP-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-2.3647933713674303,ClC(Cl)(Cl)Cl,C1=CC(=CC=C1OCC(CO)O)Cl,VZGDMQKNWNREIO-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.6795355566659484,CCOC=O,C1=CC(=CC=C1OCC(CO)O)Cl,WBJINCZRORDGAQ-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-2.089135470227582,CC#N,C1=CC(=CC=C1OCC(CO)O)Cl,WEVYAHXRMPXWCK-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.708075765963766,ClCCCl,C1=CC(=CC=C1OCC(CO)O)Cl,WSLDOOZREJYCGB-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.9104866674877103,C1CCOC1,C1=CC(=CC=C1OCC(CO)O)Cl,WYURNTSHIVDZCO-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-3.4823692242069657,C1CCCCC1,C1=CC(=CC=C1OCC(CO)O)Cl,XDTMQSROBMDMFD-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.6419410287745453,CCOC(C)=O,C1=CC(=CC=C1OCC(CO)O)Cl,XEKOWRVHYACXOJ-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.4459653763171771,COCCO,C1=CC(=CC=C1OCC(CO)O)Cl,XNWFRZJHXBZDAG-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.853458120888954,CCCOC(C)=O,C1=CC(=CC=C1OCC(CO)O)Cl,YKYONYBAUNKHLG-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-2.142386608324594,ClCCl,C1=CC(=CC=C1OCC(CO)O)Cl,YMWUJEATGCHHMB-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-2.1731699309684482,CCc1ccccc1,C1=CC(=CC=C1OCC(CO)O)Cl,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-2.322118083847729,Cc1ccccc1,C1=CC(=CC=C1OCC(CO)O)Cl,YXFVVABEGXRONW-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.6891306313812464,CN(C)C=O,C1=CC(=CC=C1OCC(CO)O)Cl,ZMXDDKWLCZADIW-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.52560384724023,CCOCCO,C1=CC(=CC=C1OCC(CO)O)Cl,ZNQVEEAIQZEUHB-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.860276108650787,CCCCCCO,C1=CC(=CC=C1OCC(CO)O)Cl,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-1.6781165451415336,CCC(C)=O,C1=CC(=CC=C1OCC(CO)O)Cl,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
-2.0237268860232787,CC(C)CO,C1=CC(=CC=C1OCC(CO)O)Cl,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,MXOAEAUPQDYUQM-UHFFFAOYSA-N
